id,year,chapter,source,difficulty,base,base_description,option_1,option_1_desc,option_2,option_2_desc,option_3,option_3_desc,option_4,option_4_desc,correct_answer,vowelized,phrases,split
SU19b3,SU19,b,NITE,3,עמד בדיבורו:הבטיח,מי שעמד בדיבורו קיים את מה שהבטיח,הגשים את חלומו:שאף,מי שהגשים את חלומו קיים את מה ששאף,חזר בו:החליט,מי שחזר בו לא קיים את מה שהחליט,נעתר לתחינתו:ביקש,מי שנעתר לתחינתו של האחר קיים את מה שהאחר הבטיח,העלה חרס בידו:ניסה,העלה חרס בידו הוא מי שניסה לעשות דבר מה אך לא הצליח,1,0,1,train
15Julb6,15-Jul,b,NITE,6,מִסמר:מַסמר,אדם שמִסמר השתמש במַסמר כדי לקבע עצם אחר ,סרג:מסרגה,אדם שסרג השתמש במסרגה כדי ליצור תוצר כלשהו,ארג:אריג,אדם שארג יצר אריג,צָבע:צֶבע,אדם שצבע השתמש בצבע אך לא לצורך קיבוע של עצם,הדביק:דֶּבק,אדם שהדביק השתמש בדבק כדי לקבע עצם אחר,4,1,0,train
17Aprb4,17-Apr,b,NITE,4,בהחלט:ספק,בהחלט פירושו ללא ספק,בקושי:מאמץ,דבר הנעשה בקושי נעשה תוך השקעת מאמץ,ברציפות:הרף,ברציפות פירושו ללא הרף (הפסקה),בקול:חרש,דבר הנעשה בקול חלש נעשה בחרש (שקט),בגין:סיבה,בגין היא מילת סיבה,2,0,0,train
15Decb2,15-Dec,b,NITE,2,פעמון:ענבל,ענבל הוא חלק מהפעמון,מצח:עורף,מצח הוא חלק מהראש ואילו עורף מחבר את הראש לעמוד השדרה,מחרוזת:עדי,מחרוזת היא סוג של עדי,גפרור:נר,גפרור משמש להדלקת נר,סכין:להב,להב הוא חלק מסכין,4,0,0,train
14Octa3,14-Oct,a,NITE,3,נכשל:הוכשל,דבר מה אשר הוכשל משמע אדם מסוים הכשיל אותו כלומר אותו אדם גרם לו להגיע למצב בו הוא נכשל,נקרא:הוקרא,נקרא זהו טקסט אשר אדם מסוים קרא אותו הוקרא מדבר על טקסט מסוים אשר אדם מסוים קרא אותו בקול לרוב עבור מאזינים,נאכל:הואכל,נאכל מתייחס למאכל שמישהו אכל אותו בעוד הואכל מתייחס לאדם שאדם אחר סיפק לו מזון,נעלם:הועלם,דבר מה שהועלם על ידי אדם מסוים הגיע למצב בו הוא נעלם,נלבש:הולבש,נלבש מתייחס לבגד אשר מישהו לבש בעוד הולבש מתייחס לאדם מסוים שם עליו בגדים ,3,0,0,train
SU21b3,SU21,b,NITE,3,דרך:מהמורה,מהמורה היא שיבוש בדרך שמפריע לשימוש בה,עדשה:שריטה,שריטה היא שיבוש בעדשה שמפריע לשימוש בה,גשר:תהום,תהום היא מקום עמוק שניתן לחצות באמצעות גשר,אוויר:תקר,תקר הוא חור בגלגל שגורם ליציאת אוויר ממנו,גשם:בצורת,בצורת היא מצב שבו יורד מעט מאוד גשם,1,0,0,train
14Octb2,14-Oct,b,NITE,2,פִּענח:תעלומה,אדם שפענח תעלומה הביא לפתרונה וכעת אינה בגדר תעלומה,ניחש:תשובה,ניחש פירושו הימר על התשובה הנכונה,שאל:קושיה,אדם ששאל הוא אדם שהעלה קושיה,החביא:מסתור,אדם שהחביא דבר מה הניח את הדבר במסתור,יישב:מחלוקת,אדם שיישב מחלוקת הביא לפתרונה וכעת אינה מחלוקת,4,0,0,train
SU19a3,SU19,a,NITE,3,חָרש:זָרע,מי שחרש ביצע פעולת הכנה לפעולה שניצע כאשר זרע,הבעיר:כיבה,מי שהבעיר עשה פעולה הפוכה למי שכיבה,נחלש:נרפּה,מי שנחלש הוא מי שנרפה,דָּרַךְ:ירה,מי שדרך ביצע פעולת הכנה לפעולה שביצע מי שירה,קטף:בצר,מי שקטף ענבים הוא מי שבצר,3,1,0,train
13Deca6,13-Dec,a,NITE,6,יד רוחצת יד:טובות הנאה,יד רוחצת יד מתארת מצב של החלפת טובות הנאה בין שני גורמים,התרועעות:ידידים,התרועעות היא פעולה המתארת המצאות עם ידידים,התכתבות:מכתבים,התכתבות מתארת מצב של החלפת מכתבים בין שני גורמים,התנדנדות:תנועות,התנדנדות היא פעולה שבה מתרחשות תנועות,התנזרות:הנאות,התנזרות היא פעולה המתארת הימנעות מהנאות,2,0,0,train
FA19b3,FA19,b,NITE,3,שָׁבַר:שביר,שביר הא מה שייתכן שמישהו שבר,קָלַט:קליט,קליט הוא מה שייתכן שמישהו הקליט,טָעַם:טעים,טעים הוא מה שהטעם שלו טוב,חָרַג:חריג,חריג הוא מה שחרג מהמקובל,דָלַק:דליק,דליק הוא מה שנדלק בקלות וכתוצאה מכך דלק,1,1,0,train
17Julb3,17-Jul,b,NITE,3,אורג:נול,אורג הוא מי שעושה שימוש בנול כדי ליצור דבר מה (בדים),קדר:אובניים,קדר הוא מי שעושה שימוש באובניים כדי ליצור דבר מה (כלי חרס),בנאי:בית,בנאי הוא מי שבונה בית,שופט:פטיש,שופט נוהג להשתמש בפטיש בעת עבודתו,נגר:עץ,נגר הוא מי שמלאכתו היא עבודה בעץ,1,0,0,train
14Apra2,14-Apr,a,NITE,2,אספלנית:חבישה,אספלנית (פלסטר) משמשת לחבישה,עיתון:כתיבה,עיתון אינו משמש לכתיבה אלא לקריאה,מטפה:כיבוי,מטפה משמש לכיבוי,קולמוס:מחיקה,קולמוס (כלי כתיבה עט) אינו משמש למחיקה אלא לכתיבה,מיתר:צרימה,מיתר עלול לצרום במידה והוא פגום אך לא לשם כך הוא משמש,2,0,0,train
13Deca1,13-Dec,a,NITE,1,חנן:חנינה,אדם שחנן אדם אחר העניק לו חנינה,השיב:תשובה,אדם שהשיב לאדם אחר העניק לו תשובה,קינא:קנאה,אדם שקינא חש קנאה כלפי אדם אחר,נעזר:עזרה,אדם שנעזר קיבל עזרה מאדם אחר,גבל:גבול,אובייקט שגבל באובייקט אחר נמצא ליד הגבול המפריד בין שני האובייקטים הללו,1,0,0,train
16Febb4,16-Feb,b,NITE,4,משולח רסן:לרסן,משולח רסן הוא אדם חסר מעצורים כלומר שקשה לרסן אותו,הגון:לרמות,הגון הוא אדם ישר שאינו נוהג לרמות,פטפטן:להסות,אדם פטפטן הוא אדם המרבה לדבר ולכן קשה להסות אותו,שאפתן:להצליח,שאפתן הוא אדם בעל רצון עז להצליח,אמין:לסמוך,אמין הוא מי שאפשר לסמוך עליו,2,0,1,train
16Aprb5,16-Apr,b,NITE,5,התחוור:סתום,דבר שהתחוור כבר אינו סתום,התגנב:רטוב,אדם שהתגנב עשה פעולה כדי להפוך את עצמו ללא רטוב,השתובב:רציני,מי שהשתובב לא בהכרח היה רציני מלכתחילה,התרופף:הדוק,דבר שהתרופף כבר אינו הדוק,התמלא:גדוש,דבר שהתמלא הפך לגדוש,3,0,0,train
12Octb2,12-Oct,b,NITE,2,כפתורים:רוכסן,לכפתורים יש אותו שימוש כמו לרוכסן (אך אין מדובר באותו דבר),מדף:אצטבה,,מכסה:סיר,,כיסא:שולחן,,שק:ארגז,לשק יש את אותו השימוש כמו לארגז (אך אין מדובר באותו הדבר),4,0,0,train
SP22b6,SP22,b,NITE,6,ערג:כיסופים,מי שערג לדבר מה חש כיסופים,התעמר:ייסורים,מי שהתעמר באדם אחר גרם לו ייסורים,התבדה:אשליות,מי שהתבדה הבין שמדובר באשליות,התעודד:ניחומים,מי שהתעודד לא היה צריך עוד ניחומים,התחבט:לבטים,מי שהתחבט לגבי דבר מה חש לבטים,4,0,0,train
FA20a4,FA20,a,NITE,4,קצר:קצרצר,קצרצר פירושו קצר מאוד,קטן:מוקטן,מוקטן הוא דגם בגודל קטן מהגודל המקורי של משהו,חרישי:דוֹמם,דומם וחרישי הן מילים נרדפות שפירושן הוא שקט,חמוץ:חמצמץ,חמצמץ הוא דבר מה שטעמו מעט חמוץ,חם:לוהט,לוהט פירושו חם מאוד,4,0,0,train
13Julb2,13-Jul,b,NITE,2,שותק:הס,הס היא קריאה שמטרתה לגרום לאחר להיות שותק,מתריע:היזהר,היזהר היא קריאה שנועדה להתריע,נוהג:האט,האט היא קריאה המיועדת למי שנוהג,לופת:הרפה,הרפה היא קריאה אותה קורא מי שאחר לופת אותו,דרוך:היכון,היכון היא קריאה שנועדה לגרום לאחר להיות דרוך,4,0,0,train
SU19b1,SU19,b,NITE,1,הדרים:אשכולית ,הדרים היא סוג של פרי מקבוצת ההדרים,עמקים:רכס,רכס היא שרשרת הרים העשויה להיות תחומה על ידי עמקים,חולצות:מכנסיים,מכנסיים וחולצות הם סוגים שונים של פריטי לבוש,בהמות:סוס,סוס הוא סוג של חיה מקבוצת הבהמות,אגמים:שלולית,אגמים הם מקווי מים גדולים ושלולית היא מקווה מים קטן,3,0,0,train
FA20b4,FA20,b,NITE,4,מחצבה:בניין,מחצבה היא מקום בו חוצבים את האבנים שבעתיד ישמשו לבניית בניין,משתלה:אדנית,במשתלה קונים צמחים שניתן לשתול באדנית,כרם:יין,כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,בית בד:זית,בית בד הוא מקום בו מייצרים שמן זית מזיתים,מאפייה:לחם ,מאפייה היא מקום בו אופים לחם,2,0,0,train
FA20b5,FA20,b,NITE,5,להעיר:להירדם,להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,להתריע:להיזהר,להיזהר זה לנהוג בזהירות להתריע זה להזהיר מפני סכנה,לסרב:להיענות,להיענות זה ההפך מלסרב,לתקן:להתקלקל,להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,לרדוף:לנוס,לנוס זה לברוח לרדוף זה לרוץ אחרי מישהו,3,0,0,train
14Feba6,14-Feb,a,NITE,6,להכחיש:שקרי,להכחיש פירושו לטעון שדבר מה הוא שקרי,להרגיע:נינוח,להרגיע פירושו לגרום לזולת להיות נינוח,להתריע:מסוכן,להתריע פירושו לטעון שדבר מה הוא מסוכן,לסלף:מעוות,לסלף פירושו לגרום לדבר מה להיות מעוות,להציף:שקוע,להציף דבר מה עלול לגרום לדבר מה להיות שקוע,2,0,0,train
FA21b4,FA21,b,NITE,4,לפורר:פירורים,לפורר פירושו להפוך משהו לפירורים,לקלף:קליפה,לקלף פירושו להסיר את הקליפה ממשהו,לרסק:רסק,לרסק פירושו להפוך משהו לרסק,להמליח:מלח,להמליח פירושו להוסיף מלח למשהו,לנסר:נסורת,לנסר פירושו לחתוך בעזרת מסור כאשר תוצר הלוואי של החיתוך הוא נסורת,2,0,0,train
16Jula5,16-Jul,a,NITE,5,בגפו:עִם,מי שבגפו (לבדו) אין עמו אף אחד,יחיד במינו:כמו,מי שיחיד במינו אין כמוהו אף אחד,מובטל:ללא,אדם מובטל הוא אדם ללא עבודה,אחרון:אחרי,אחרון הוא מי שנמצא בסוף דבר מה (לדוגמה: טור) אחרי אחרים,נוכח:אינו,נוכח הוא מי שאינו נעדר,1,1,0,train
13Jula3,13-Jul,a,NITE,3,להקשות:קושיה,להקשות פירושו יצירת קושייה ,להקניט:הבלגה,הבלגה היא אי היענות למי שעושה פעולה של להקניט,לרמוז:פתרון,לרמוז היא פעולה שנועדה לסייע לאחר להגיע לפתרון,להתלונן:קובלנה,להתלונן פירושו יצירת קובלנה,לשעות:בקשה,לשעות פירושו להיענות לבקשה,3,0,0,train
15Apra4,15-Apr,a,NITE,4,האשים:אשֵם.,מי שהאשים טען שאדם אחר אשם,הקניט:כועס,מי שהקניט הוא מי שהכעיס כלומר גרם לאדם אחר להיות כועס,התלהב:נלהב,מי שהתלהב היה נלהב,הודיע:ידוע,אם מישהו הודיע דבר מה דבר זה ידוע,המליץ:ראוי,מי שהמליץ טען שאדם אחר ראוי,4,1,0,train
16Sepb3,16-Sep,b,NITE,3,רפרפת:קינוח,רפרפת (פודינג) היא סוג של קינוח,חלון:פתח,חלון הוא סוג של פתח,חֵלב:נר,חלב הוא החומר שממנו עשוי הנר,גביע:משקה,גביע משמש להגשת משקה,חומה:צריח,על החומה בדרך כלל מוצב צריח,1,0,0,train
13Aprb2,13-Apr,b,NITE,2,לסחוט:איומים,ניתן לסחוט בעזרת איומים,לכפור:האשמות,,להפר:הבטחות,,לשכנע:דעות,,להוכיח:ראיות,ניתן להוכיח בעזרת ראיות,4,0,0,train
14Apra1,14-Apr,a,NITE,1,חמוש:נשק ,לאדם חמוש יש נשק,מצולק:צלקת,לאדם מצולק יש צלקת,מרוקן:תוכן,דבר מרוקן הוא דבר שהוצא ממנו תוכן מסוים,בלוי:שימוש,דבר בלוי הוא דבר שנעשה בו שימוש מופרז,כלוא:כֶּלֶא,אדם כלוא הוא אדם שנמצא בתוך כלא,1,1,0,train
SP18b4,SP18,b,NITE,4,קטן:קטנטן,קטנטן הוא משהו קטן מאוד,חמוץ:חמצמץ,חמצמץ הוא משהו מעט חמוץ,יפה:יפהפה,יפהפה הוא משהו יפה מאוד,אפור:אפרפר,אפרפר הוא משהו מעט אפור,שמן:שמנמן,שמנמן הוא מישהו מעט שמן,2,0,0,train
WIN19a3,WIN19,a,NITE,3,עת:עתה,עת היא מילה המציינת תקופה מסוימת עתה היא התקופה שבה אנו נמצאים בהווה,זמן:מזמן,מזמן הוא לפני זמן רב,כאן:הֵנְָּה,הנה נאמר למי שמוזמן לבוא לכאן,מקום:פה,מקום היא מילה אשר מציינת שטח מסוים פה הוא המקום שבו אנו נמצאים בהווה,אתמול:היום,היום הוא היום שאחרי אתמול,3,0,0,train
15Sepa1,15-Sep,a,NITE,1,בן אדם:בן בליעל,בן בליעל הוא סוג של רע של בן אדם,חלום:סיוט,סיוט הוא סוג רע של חלום,תחרות:הפסד,הפסד הוא תוצאה רעה של תחרות,משתה:ארוחה,ארוחה אינה סוג של משתה אלא להפך משתה הוא סוג של ארוחה,עונש:קנס,קנס הוא סוג של עונש,1,0,0,train
WIN21b1,WIN21,b,NITE,1,מרפד:ישיבה,מי שמרפד משהו הופך את הישיבה עליו לנוחה יותר,מרדים:שינה,דבר מרדים מוביל למצב של שינה,מטעה:שגיאה,מי שמטעה גורם לאחר שגיאה,מנקד:קריאה,מי שמנקד טקסט הופך את הקריאה שלו לקלה יותר,מתקדם:הגעה,ככל שמישהו מתקדם כך הוא מתקרב להגעה,3,0,0,train
SP22b4,SP22,b,NITE,4,מחלפות:מספריים,מחלפות הן שיערות אסופות יחד שניתן לגזור באמצעות מספריים,נדן:חרב,נדן הוא נרתיק שמשמש לאחסון חרב,חיטה:מגל,חיטה היא דגן שניתן לקצור באמצעות מגל,מאכלת:סכין,מאכלת היא סוג של סכין גדולה,שן:מסור,שן היא חלק במסור,2,0,0,train
13Febb4,13-Feb,b,NITE,4,ארון בגדים:שמלה,שמלה היא פריט המאוחסן בארון בגדים,תנור:לחם,,מזווה:ריבה,ריבה היא פריט המאוחסן במזווה,שידה:מגירה,,מטע:פרי  ,,2,0,1,train
16Febb6,16-Feb,b,NITE,6,פורר:פירור,פורר פירושו הפך גורם שלם למספר פירורים,סדק:סדק,סדק זה יצר בדבר מה סדק,גלען:גלעין,גלען זה הוציא גלעין מתוך פרי,חורר:חור,חורר זה עשה חור בדבר מה,פילג:פלג,פילג זה פיצל גורם אחד למספר פלג,4,1,0,train
SP18a3,SP18,a,NITE,3,נפוץ:שכיחות,נפוץ מתאר משהו שהשכיחות שלו רבה,מייגע:תשישות,מייגע מתאר משהו שגורם לתשישות,זול:יוקר,זול מתאר משהו שנמכר לא ביוקר,רם:גובה,רם מתאר משהו שהגובה שלו רב,רדוד:עומק,רדוד מתאר משהו שאין לו עומק רב,3,0,0,train
17Deca2,17-Dec,a,NITE,2,לאפות:מאפייה,מאפייה היא מקום שהפעולה שנעשית בו היא לאפות,לקרוא:מקראה,מקראה (מכשיר אשר מגדיל טקסט ומאפשר קריאה) מסייעת לקרוא,לנחות:מנחת,מנחת הוא מקום שהפעולה שנעשית בו היא לנחות,לבנות:בניין,לבנות פירושו להקים בניין,לחלות:מרפאה,במרפאה ניתן לטפל באדם שחלה (לחלות),2,0,0,train
15Julb1,15-Jul,b,NITE,1,התגורר:בנה,התגורר פירושו השתמש במשהו שמישהו בנה,חיפש:הסתתר,מי שחיפש ניסה לחשוף את מי שהסתתר,כבש:ביצר,מי שכבש התגבר על הפעולה שביצע מי שביצר,לבש:תפר,לבש פירושו השתמש במשהו שמישהו תפר,השקה:שתל,מי שהשקה טיפל בצמח שמישהו שתל,3,0,0,train
SU18b2,SU18,b,NITE,2,ללחלח:להרטיב  ,ללחלח זה להרטיב בקלות,לקרוע:לאחות,לקרוע ולאחות הם שמות שמתארים פעולות הפוכות,למעוד:להכשיל,אדם עלול למעוד אם מישהו ניסה להכשיל אותו,לבשל:לאכול,לבשל זה להכין משהו כדי שיהיה ניתן לאכול אותו,לטפוח:לחבוט,לטפוח זה לחבוט קלות,4,0,0,train
16Deca6,16-Dec,a,NITE,6,אמת מים:מים,אמת מים נועדה כדי להוביל מים,מכרה פחם:פחם,מכרה פחם נועד כדי לחצוב פחם,מסילת רכבת:רכבות,מסילת רכבת נועדה כדי להוביל רכבות,אורחת גמלים:גמלים,אורחת גמלים היא שיירה שמורכבת מגמלים,קו ייצור:מוצר,קו ייצור נועד כדי לייצר מוצר כלשהו,2,0,0,train
WIN18b5,WIN18,b,NITE,5,נמזג:נשפך,המשקה נמזג בכוונה ונשפך בטעות,נמכר:נקנה,דבר שנמכר על ידי אדם אחד נקנה על ידי אדם אחר,נמשך:נדחף,נמשך זה ההפך מנדחף,נגזר:נקרע,הבגד נגזר בכוונה ונקרע בטעות,נסדק:נשבר,נסדק הוא מה שלא נשבר לגמרי,3,0,0,train
16Apra3,16-Apr,a,NITE,3,אטלס:מפות,אטלס הינו ספר המאגד ומציג מפות,רומן:דמויות,רומן הינו ספר שמופיעות בו דמויות,יומן:פגישות,יומן הינו ספר שבו כותבים הערות לגבי פגישות,לקסיקון:ערכים,לקסיקון הנו ספר שמאגד בתוכו ערכים ומציגם,שיחון:שפות,שיחון הוא ספר בו מופיעים משפטים משפות שונות,3,0,0,train
14Febb5,14-Feb,b,NITE,5,טעם:לטעום,לטעום היא פעולה הנעשית לשם בירור טעם ,חום:לחמם,לחמם הוא להקנות לדבר מה חום,מבט:להביט,להביט היא פעולה של שליחת מבט,מידה:למדוד,למדוד היא פעולה שנעשית לשם בירור מידה,אוויר:לאוורר,לאוורר היא פעולת החלפה של אוויר,3,0,0,train
15Decb5,15-Dec,b,NITE,5,מסמר שער:חלחלה,מסמר שער משמעו מעורר תחושת חלחלה,מחריש אוזניים:רעש,מחריש אוזניים הוא דבר מה שמפיק רעש רב,מורט עצבים:שלווה,מורט עצבים הוא מה שמפר שלווה,משובב נפש:הנאה,משובב נפש משמעו מעורר תחושת הנאה,מרהיב עין:יופי,מרהיב עין הוא דבר מה הניחן ביופי,3,0,1,train
14Apra4,14-Apr,a,NITE,4,חמקמק:לתפוס,אדם חמקמק הוא אדם שקשה לתפוס אותו,רצוף:לקטוע,דבר מה רצוף הוא אינו קטוע אבל אין זה אומר שבהכרח קשה לקטוע אותו,ענָו:לשבח,אדם ענו (צנוע) הוא אדם שאינו נוהג לשבח את עצמו,שקוף:להסתיר,דבר מה שקוף הוא דבר מה שקל להסתיר,איתן:לערער,אדם איתן הוא אדם שקשה לערער אותו,4,1,0,train
SP21b1,SP21,b,NITE,1,חושך מצרים:חושך,חשוך מצרים הוא חושך מוחלט,מלחמה קרה:מלחמה,מלחמה קרה היא מלחמה שאינה כוללת שימוש בכלי נשק.,שנת ישרים:שינה,שנת ישרים היא שינה שקטה ללא הפרעות,דממת מוות:דממה,דממת מוות היא דממה מוחלטת,שמחת עניים:שמחה,שמחת עניים היא שמחה עלובה על דבר מה שבדרך כלל אינו מעורר שמחה,3,0,1,train
SP21b6,SP21,b,NITE,6,עטוף:אופף,עטוף הוא מישהו שדבר מה אחר אופף אותו,אסוף:מפזר,אסוף הוא דבר מה שאינו מפוזר,דרוך:מוכן,דרוך הוא מי שמוכן לפעולה,דחוף:ממהר,דחוף הוא מה שיש לטפל בו מיד ממהר הוא מי שהשתדל להגיע במהירות למקום מסוים,דרוש:צריך,דרוש הוא מישהו או משהו שאדם אחר צריך,4,1,0,train
WIN20b3,WIN20,b,NITE,3,להלשין:לדווח,להלשין פירושו לדווח על משהו בהקשר שלילי,להפקיר:להשאיר,להפקיר פירושו להשאיר משהו בהקשר שלילי,לקחת:לקבל,לקחת פירושו לקבל משהו באופן אקטיבי,להשמיץ:להחמיא,להשמיץ מישהו פירושו לדבר בגנותו להחמיא למישהו פירושו לדבר בשבחו,להקשיב:לשמוע,להקשיב למשהו פירושו לשמוע אותו בתשומת לב,1,0,0,train
12Octb5,12-Oct,b,NITE,5,פושה:התפשטות,מה שפושה נמצא בתהליך של התפשטות,רודף:מנוסה,,מסתיר:חשיפה,,מסלים:הקצנה,מה שמסלים נמצא בתהליך של הקצנה,מעליב:הבלגה,,3,0,0,train
FA22b2,FA22,b,NITE,2,בעתה:פחד, בעתה היא פחד עז,חרטה:אשמה,חרטה היא הרגשת צער שיכולה לנבוע מתחושת אשמה,שוועה:מצוקה,שוועה היא קריאה לעזרה בעת מצוקה.,תוחלת:ייאוש,תוחלת (תקווה) היא ההפך מייאוש,חרון:כעס,חרון הוא כעס גדול,4,0,0,train
SU21a3,SU21,a,NITE,3,ארון בגדים:בגד,ארון בגדים הוא המקום שבו מאחסנים בגד שלא נמצא בשימוש כרגע,תבנית:עוגה,תבנית היא כלי שבו מכינים עוגה,מלון:חדר,מלון הוא מקום שבו ניתן לשכור חדר,חניון:מכונית,חניון הוא מקום שבו מאחסנים מכונית שלא נמצאת בשימוש כרגע,גינה:פרח,גינה היא מקום שבו גדל פרח,3,0,1,train
WIN21a5,WIN21,a,NITE,5,מתרגם:שפה,מתרגם הוא מקצועו של אדם אשר מחליף טקסט משפה אחת לשפה אחרת,חלפן:מטבע,חלפן הוא מקצועו של אדם אשר מחליף מטבע מסוג אחד לסוג אחר,מתווך:עסקה,מתווך הוא מקצועו של אדם אשר תפקידו להפגיש אנשים לצורך ביצוע של עסקה,מיסיונר:דת,מיסיונר הוא מקצועו של אדם אשר תפקידו להפיץ דת מסוימת,מדובב:קול,מדובב הוא מקצועו של אדם אשר תפקידו ליצור קול לדמויות מצוירות,1,0,0,train
16Sepa4,16-Sep,a,NITE,4,עִרבב:תערובת,מי שערבב יצר תערובת,ניסר:נסורת,מי שניסר ביצע פעולה שתוצר הלוואי שלה הוא נסורת אך מי שניסר לא ביקש ליצור נסורת (כלומר נסורת אינה התוצר העיקרי מפעולת הניסור בניגוד לתערובת או לרקמה),סינן:מסננת,מי שסינן ייתכן שעשה זאת באמצעות מסננת,עטף:עטיפה,מי שעטף דבר מה שם עליו עטיפה,רקם:רקמה,מי שרקם יצר רקמה,4,0,0,train
FA19b1,FA19,b,NITE,1,עקבות:צעידה ,עקבות הן תוצר לוואי של צעידה,טקסט:כתיבה,טקסט הוא התוצר העיקרי של כתיבה,שלכת:נשירה,שלכת היא נשירה של עלים,אפר:בעירה,אפר הוא תוצר לוואי של בעירה,תווים:נגינה,תווים מסמנים את הצלילים שמופקים בעת נגינה,3,0,0,train
16Feba3,16-Feb,a,NITE,3,מכולה:מזוודה,מכולה היא כלי קיבול גדול בהשוואה למזוודה,קמע:מזל,קמע הוא חפץ שיש המאמינים שמביא מזל,נול:אריג,בעזרת נול ניתן לייצר אריג,זרקור:פנס,זרקור הוא אמצעי תאורה גדול בהשוואה לפנס,בגד:קולב,בגד ניתן לתלות על קולב,3,0,0,train
WIN19a6,WIN19,a,NITE,6,דקיק:עבה,דקיק הוא דבר דק מאוד עבה הוא ההפך מדק,מריר:מתוק,מריר הוא מה שטעמו מעט מר מתוק הוא מה שטעמו כסוכר,לוהט:קר,לוהט הוא דבר חם מאוד קר הוא ההפך מחם,זעיר:עצום,זעיר הוא דבר קטן מאוד עצום דבר הוא גדול מאוד,חריג:רגיל,חריג הוא מה שאינו רגיל,2,0,0,train
13Feba3,13-Feb,a,NITE,3,לקוני:להכביר מילים,אדם לקוני (תמציתי) הוא כזה שאינו נוהג להכביר במילים,מצועצע:לקשט,,יגֵעַ:לכתת רגליים,,חשאי:לתת פומבי,אדם חשאי הוא כזה שאינו נוהג לתת פומבי למעשיו (לעשות את מעשיו באופן גלוי לכל),נזוף:להוכיח,,3,0,1,train
FA18b5,FA18,b,NITE,5,אסטרונאוט:חללית,אסטרונאוט הוא מי שחי בחללית בתקופת עבודתו,פצוע:אמבולנס,פצוע מועבר לבית החולים על גבי אמבולנס,צנחן:מטוס,צנחן קופץ מתוך מטוס כדי לבצע את עבודתו,יורד ים:סירה,יורד ים הוא מי שחי בסירה בתקופת עבודתו,חקלאי:טרקטור,חקלאי משתמש בטרקטור כדי לבצע את עבודתו,3,0,1,train
SP21a5,SP21,a,NITE,5,לפרז:תותח,.לפרז זה ליצור אזור שאין בו דברים (כלי נשק) כדוגמת תותח,לברא:אלון,לברא זה ליצור אזור שאין בו דברים (עצים) כדוגמת אלון,למחוק:דף,למחוק דבר מה זה להסיר אותו מהדף כך שלא יהיה ניתן לראותו,לגלען:פרי,לגלען זה להוציא את הגלעין מהפרי,לכרות:מחצב,לכרות זה להוציא מהאדמה מחצב.,1,0,0,train
12Octa6,12-Oct,a,NITE,6,פרש:להשתייך,מי שפרש הפסיק להשתייך,בושש:להקדים,,התרצה:לסרב,מי שהתרצה (נענה לבקשה) הפסיק לסרב,הבליח:להופיע,,החמיא:להחניף,,2,0,0,train
SU21a6,SU21,a,NITE,6,בנקל:קושי,דבר שנעשה בנקל הוא דבר שנעשה ללא קושי,טיפין טיפין:הדרגה,דבר שנעשה טיפין טיפין הוא דבר שנעשה בהדרגה לא בבת אחת,כלאחר יד:תשומת לב,דבר שנעשה כלאחר יד הוא דבר שנעשה ללא תשומת לב,להרף עין:פרק זמן,דבר שנעשה להרף עין הוא דבר שענשה ללא תשומת לב,בדיעבד:מעשה,בדיעבד פירושו לאחר מעשה,2,0,1,train
FA19a6,FA19,a,NITE,6,כיזב:שקר,כיזב הוא מי שאמר שקר,הכביר מילים:דיבור,הכביר מילים הוא מי שהרבה בדיבור,הלין:קובלנה,הלין הוא מי שאמר קובלנה,המתיק סוד:לחש,המתיק סוג הוא מי שלחש סוד,צידד:עמדה,צידד הוא מי שנקט בעמדה,2,0,1,train
14Julb5,14-Jul,b,NITE,5,מגינת לב:נחמה פורתא,נחמה פורתא (נחמה כלשהי עידוד-מה) היא ניסיון לפתור מצב של מגינת לב (עוגמת נפש צער עמוק) אך זהו עידוד קלוש ולא מספיק כדי לפתור את המצב,אור:צוהר,דרך צוהר (חלון) יכול להיכנס אור,שאלה:מענה,מענה נותן פתרון לשאלה,בצורת:טפטוף,טפטוף זה מעט מדי גשם מכדי לפתור מצב של בצורת,בכי:יבבה,יבבה זהו בכי מקוטע,3,0,1,train
14Octa5,14-Oct,a,NITE,5,לכתוב:למחוק,למחוק פירושו לבצע פעולה אשר מבטלת את מה שנכתב כלומר פעולה הפוכה ללכתוב,לאבד:למצוא,למצוא זוהי פעולה שפותרת מצב הו משהו אבד כלומר פעולה הפוכה ללאבד,לדעת:לשער,לשער משמע לחשוב כי דבר מה נכון או עשוי להתקיים אך לא בוודאות. לדעת זה כאשר הדבר נכון בוודאות,לבקש:לסרב,לסרב פירושו לתת תשובה שלילית לאדם שביקש (לבקש) דבר מה,לתת:לקבל,לתת ולקבל אלו הפעולות אשר מבצעים שני הצדדים בפעולת הנתינה,1,0,0,train
